date,store_id,region,store_type,walkability_score,category,units_sold,price,base_price,unit_cost,discount_pct,temperature_f,precipitation_in,day_of_week,is_weekend,is_holiday,week_start,revenue,gross_margin,is_promoted,trailing_28d_units,trailing_28d_margin,baseline_units,baseline_margin
2025-05-05,S001,Seattle,suburban,61.6,cold_beverage,60,6.25,6.25,1.85,0.0,52.5,0.043,Monday,0,0,2025-05-05,375.0,264.0,0,70.64285714285714,302.62928571428574,70.64285714285714,302.62928571428574
2025-05-06,S001,Seattle,suburban,61.6,cold_beverage,63,6.25,6.25,1.85,0.0,56.1,0.0,Tuesday,0,0,2025-05-05,393.75,277.2,0,71.03571428571429,304.35785714285714,71.03571428571429,304.35785714285714
2025-05-07,S001,Seattle,suburban,61.6,cold_beverage,52,6.25,6.25,1.85,0.0,53.5,0.018,Wednesday,0,0,2025-05-05,325.0,228.8,0,71.0,304.2007142857143,71.0,304.2007142857143
2025-05-08,S001,Seattle,suburban,61.6,cold_beverage,111,5.0,6.25,1.85,0.2,58.0,0.0,Thursday,0,0,2025-05-05,555.0,349.65,1,70.64285714285714,302.62928571428574,70.64285714285714,302.62928571428574
2025-05-09,S001,Seattle,suburban,61.6,cold_beverage,81,6.25,6.25,1.85,0.0,57.5,0.0,Friday,0,0,2025-05-05,506.25,356.4,0,71.25,300.34535714285715,71.25,300.34535714285715
2025-05-10,S001,Seattle,suburban,61.6,cold_beverage,85,6.25,6.25,1.85,0.0,58.6,0.072,Saturday,1,0,2025-05-05,531.25,374.0,0,72.07142857142857,303.9596428571429,72.07142857142857,303.9596428571429
2025-05-11,S001,Seattle,suburban,61.6,cold_beverage,90,6.25,6.25,1.85,0.0,64.0,0.099,Sunday,1,0,2025-05-05,562.5,396.0,0,72.57142857142857,306.15964285714284,72.57142857142857,306.15964285714284
2025-05-12,S001,Seattle,suburban,61.6,cold_beverage,94,5.62,6.25,1.85,0.1,63.9,0.05,Monday,0,0,2025-05-12,528.28,354.38,1,73.32142857142857,309.4596428571429,73.32142857142857,309.4596428571429
2025-05-13,S001,Seattle,suburban,61.6,cold_beverage,98,5.62,6.25,1.85,0.1,64.8,0.325,Tuesday,0,0,2025-05-12,550.76,369.46,1,74.0,310.33035714285717,74.0,310.33035714285717
2025-05-14,S001,Seattle,suburban,61.6,cold_beverage,72,6.25,6.25,1.85,0.0,59.8,0.0,Wednesday,0,0,2025-05-12,450.0,316.8,0,75.14285714285714,314.63892857142855,75.14285714285714,314.63892857142855
2025-05-15,S001,Seattle,suburban,61.6,cold_beverage,52,6.25,6.25,1.85,0.0,43.1,0.015,Thursday,0,0,2025-05-12,325.0,228.8,0,75.28571428571429,315.2675,75.28571428571429,315.2675
2025-05-16,S001,Seattle,suburban,61.6,cold_beverage,64,6.25,6.25,1.85,0.0,59.3,0.0,Friday,0,0,2025-05-12,400.0,281.6,0,75.5,316.2103571428571,75.5,316.2103571428571
2025-05-17,S001,Seattle,suburban,61.6,cold_beverage,114,6.25,6.25,1.85,0.0,72.8,0.04,Saturday,1,0,2025-05-12,712.5,501.6,0,75.57142857142857,316.52464285714285,75.57142857142857,316.52464285714285
2025-05-18,S001,Seattle,suburban,61.6,cold_beverage,83,6.25,6.25,1.85,0.0,60.6,0.076,Sunday,1,0,2025-05-12,518.75,365.2,0,77.17857142857143,323.59607142857146,77.17857142857143,323.59607142857146
2025-05-19,S001,Seattle,suburban,61.6,cold_beverage,52,6.25,6.25,1.85,0.0,62.1,0.0,Monday,0,0,2025-05-19,325.0,228.8,0,77.53571428571429,325.1675,77.53571428571429,325.1675
2025-05-20,S001,Seattle,suburban,61.6,cold_beverage,88,6.25,6.25,1.85,0.0,68.1,0.0,Tuesday,0,0,2025-05-19,550.0,387.2,0,77.28571428571429,324.0675,77.28571428571429,324.0675
2025-05-21,S001,Seattle,suburban,61.6,cold_beverage,76,6.25,6.25,1.85,0.0,55.7,0.0,Wednesday,0,0,2025-05-19,475.0,334.4,0,78.75,330.5103571428572,78.75,330.5103571428572
2025-05-22,S001,Seattle,suburban,61.6,cold_beverage,70,6.25,6.25,1.85,0.0,58.3,0.0,Thursday,0,0,2025-05-19,437.5,308.0,0,79.07142857142857,331.9246428571428,79.07142857142857,331.9246428571428
2025-05-23,S001,Seattle,suburban,61.6,cold_beverage,82,6.25,6.25,1.85,0.0,68.8,0.099,Friday,0,0,2025-05-19,512.5,360.8,0,78.85714285714286,330.9817857142857,78.85714285714286,330.9817857142857
2025-05-24,S001,Seattle,suburban,61.6,cold_beverage,95,6.25,6.25,1.85,0.0,60.2,0.139,Saturday,1,0,2025-05-19,593.75,418.0,0,79.0,334.2289285714286,79.0,334.2289285714286
2025-05-25,S001,Seattle,suburban,61.6,cold_beverage,85,6.25,6.25,1.85,0.0,67.2,0.125,Sunday,1,0,2025-05-19,531.25,374.0,0,79.60714285714286,336.9003571428571,79.60714285714286,336.9003571428571
2025-05-26,S001,Seattle,suburban,61.6,cold_beverage,72,6.25,6.25,1.85,0.0,72.7,0.0,Monday,0,1,2025-05-26,450.0,316.8,0,79.5,336.42892857142857,79.5,336.42892857142857
2025-05-27,S001,Seattle,suburban,61.6,cold_beverage,89,6.25,6.25,1.85,0.0,67.3,0.036,Tuesday,0,0,2025-05-26,556.25,391.6,0,77.71428571428571,332.6675,77.71428571428571,332.6675
2025-05-28,S001,Seattle,suburban,61.6,cold_beverage,106,6.25,6.25,1.85,0.0,78.0,0.0,Wednesday,0,0,2025-05-26,662.5,466.4,0,78.21428571428571,334.8675,78.21428571428571,334.8675
2025-05-29,S001,Seattle,suburban,61.6,cold_beverage,61,6.25,6.25,1.85,0.0,56.0,0.0,Thursday,0,0,2025-05-26,381.25,268.4,0,79.92857142857143,342.41035714285715,79.92857142857143,342.41035714285715
2025-05-30,S001,Seattle,suburban,61.6,cold_beverage,104,5.31,6.25,1.85,0.15,58.5,0.039,Friday,0,0,2025-05-26,552.24,359.84,1,79.28571428571429,339.58178571428573,79.28571428571429,339.58178571428573
2025-05-31,S001,Seattle,suburban,61.6,cold_beverage,79,6.25,6.25,1.85,0.0,65.9,0.0,Saturday,1,0,2025-05-26,493.75,347.6,0,80.0,339.2332142857143,80.0,339.2332142857143
2025-06-01,S001,Seattle,suburban,61.6,cold_beverage,123,5.31,6.25,1.85,0.15,65.0,0.0,Sunday,1,0,2025-05-26,653.13,425.58,1,80.28571428571429,340.49035714285714,80.28571428571429,340.49035714285714
2025-06-02,S001,Seattle,suburban,61.6,cold_beverage,103,6.25,6.25,1.85,0.0,70.7,0.0,Monday,0,0,2025-06-02,643.75,453.2,0,82.17857142857143,344.6896428571428,82.17857142857143,344.6896428571428
2025-06-03,S001,Seattle,suburban,61.6,cold_beverage,109,5.62,6.25,1.85,0.1,59.8,0.012,Tuesday,0,0,2025-06-02,612.58,410.93,1,83.71428571428571,351.44678571428574,83.71428571428571,351.44678571428574
2025-06-04,S001,Seattle,suburban,61.6,cold_beverage,64,6.25,6.25,1.85,0.0,65.9,0.095,Wednesday,0,0,2025-06-02,400.0,281.6,0,85.35714285714286,356.22285714285715,85.35714285714286,356.22285714285715
2025-06-05,S001,Seattle,suburban,61.6,cold_beverage,97,6.25,6.25,1.85,0.0,74.5,0.114,Thursday,0,0,2025-06-02,606.25,426.8,0,85.78571428571429,358.10857142857145,85.78571428571429,358.10857142857145
2025-06-06,S001,Seattle,suburban,61.6,cold_beverage,105,6.25,6.25,1.85,0.0,75.6,0.031,Friday,0,0,2025-06-02,656.25,462.0,0,85.28571428571429,360.8639285714286,85.28571428571429,360.8639285714286
2025-06-07,S001,Seattle,suburban,61.6,cold_beverage,93,6.25,6.25,1.85,0.0,80.6,0.023,Saturday,1,0,2025-06-02,581.25,409.2,0,86.14285714285714,364.6353571428572,86.14285714285714,364.6353571428572
2025-06-08,S001,Seattle,suburban,61.6,cold_beverage,80,6.25,6.25,1.85,0.0,60.6,0.0,Sunday,1,0,2025-06-02,500.0,352.0,0,86.42857142857143,365.8925,86.42857142857143,365.8925
2025-06-09,S001,Seattle,suburban,61.6,cold_beverage,125,5.31,6.25,1.85,0.15,75.0,0.041,Monday,0,0,2025-06-09,663.75,432.5,1,86.07142857142857,364.32107142857143,86.07142857142857,364.32107142857143
2025-06-10,S001,Seattle,suburban,61.6,cold_beverage,89,6.25,6.25,1.85,0.0,70.9,0.0,Tuesday,0,0,2025-06-09,556.25,391.6,0,87.17857142857143,367.11107142857145,87.17857142857143,367.11107142857145
2025-06-11,S001,Seattle,suburban,61.6,cold_beverage,98,5.62,6.25,1.85,0.1,60.0,0.0,Wednesday,0,0,2025-06-09,550.76,369.46,1,86.85714285714286,367.9017857142857,86.85714285714286,367.9017857142857
2025-06-12,S001,Seattle,suburban,61.6,cold_beverage,76,6.25,6.25,1.85,0.0,69.4,0.015,Thursday,0,0,2025-06-09,475.0,334.4,0,87.78571428571429,369.78249999999997,87.78571428571429,369.78249999999997
2025-06-13,S001,Seattle,suburban,61.6,cold_beverage,75,6.25,6.25,1.85,0.0,66.8,0.116,Friday,0,0,2025-06-09,468.75,330.0,0,88.64285714285714,373.55392857142857,88.64285714285714,373.55392857142857
2025-06-14,S001,Seattle,suburban,61.6,cold_beverage,90,6.25,6.25,1.85,0.0,66.4,0.0,Saturday,1,0,2025-06-09,562.5,396.0,0,89.03571428571429,375.28249999999997,89.03571428571429,375.28249999999997
2025-06-15,S001,Seattle,suburban,61.6,cold_beverage,116,6.25,6.25,1.85,0.0,75.9,0.363,Sunday,1,0,2025-06-09,725.0,510.4,0,88.17857142857143,371.5110714285714,88.17857142857143,371.5110714285714
2025-06-16,S001,Seattle,suburban,61.6,cold_beverage,141,5.0,6.25,1.85,0.2,75.2,0.007,Monday,0,0,2025-06-16,705.0,444.15,1,89.35714285714286,376.69678571428574,89.35714285714286,376.69678571428574
2025-06-17,S001,Seattle,suburban,61.6,cold_beverage,177,5.0,6.25,1.85,0.2,80.9,0.0,Tuesday,0,0,2025-06-16,885.0,557.55,1,92.53571428571429,384.3878571428572,92.53571428571429,384.3878571428572
2025-06-18,S001,Seattle,suburban,61.6,cold_beverage,122,5.0,6.25,1.85,0.2,72.2,0.175,Wednesday,0,0,2025-06-16,610.0,384.3,1,95.71428571428571,390.47178571428566,95.71428571428571,390.47178571428566
2025-06-19,S001,Seattle,suburban,61.6,cold_beverage,128,5.0,6.25,1.85,0.2,70.4,0.0,Thursday,0,0,2025-06-16,640.0,403.2,1,97.35714285714286,392.2539285714286,97.35714285714286,392.2539285714286
2025-06-20,S001,Seattle,suburban,61.6,cold_beverage,139,5.0,6.25,1.85,0.2,72.5,0.0,Friday,0,0,2025-06-16,695.0,437.85,1,99.42857142857143,395.65392857142854,99.42857142857143,395.65392857142854
2025-06-21,S001,Seattle,suburban,61.6,cold_beverage,176,5.0,6.25,1.85,0.2,89.2,0.0,Saturday,1,0,2025-06-16,880.0,554.4,1,101.46428571428571,398.4057142857143,101.46428571428571,398.4057142857143
2025-06-22,S001,Seattle,suburban,61.6,cold_beverage,135,5.0,6.25,1.85,0.2,71.8,0.0,Sunday,1,0,2025-06-16,675.0,425.25,1,104.35714285714286,403.27714285714285,104.35714285714286,403.27714285714285
2025-06-23,S001,Seattle,suburban,61.6,cold_beverage,126,5.0,6.25,1.85,0.2,67.2,0.0,Monday,0,0,2025-06-23,630.0,396.9,1,106.14285714285714,405.1075,106.14285714285714,405.1075
2025-06-24,S001,Seattle,suburban,61.6,cold_beverage,119,5.0,6.25,1.85,0.2,73.8,0.006,Tuesday,0,0,2025-06-23,595.0,374.85,1,108.07142857142857,407.9682142857143,108.07142857142857,407.9682142857143
2025-06-25,S001,Seattle,suburban,61.6,cold_beverage,132,5.0,6.25,1.85,0.2,73.8,0.054,Wednesday,0,0,2025-06-23,660.0,415.8,1,109.14285714285714,407.37,109.14285714285714,407.37
2025-06-26,S001,Seattle,suburban,61.6,cold_beverage,139,5.0,6.25,1.85,0.2,73.5,0.017,Thursday,0,0,2025-06-23,695.0,437.85,1,110.07142857142857,405.5628571428571,110.07142857142857,405.5628571428571
2025-06-27,S001,Seattle,suburban,61.6,cold_beverage,135,5.0,6.25,1.85,0.2,77.7,0.0,Friday,0,0,2025-06-23,675.0,425.25,1,112.85714285714286,411.6146428571428,112.85714285714286,411.6146428571428
2025-06-28,S001,Seattle,suburban,61.6,cold_beverage,167,5.0,6.25,1.85,0.2,73.2,0.068,Saturday,1,0,2025-06-23,835.0,526.05,1,113.96428571428571,413.9507142857143,113.96428571428571,413.9507142857143
2025-06-29,S001,Seattle,suburban,61.6,cold_beverage,195,5.0,6.25,1.85,0.2,84.0,0.042,Sunday,1,0,2025-06-23,975.0,614.25,1,117.10714285714286,420.32392857142855,117.10714285714286,420.32392857142855
2025-06-30,S001,Seattle,suburban,61.6,cold_beverage,109,5.0,6.25,1.85,0.2,70.7,0.059,Monday,0,0,2025-06-30,545.0,343.35,1,119.67857142857143,427.0621428571429,119.67857142857143,427.0621428571429
2025-07-01,S001,Seattle,suburban,61.6,cold_beverage,89,6.25,6.25,1.85,0.0,68.3,0.0,Tuesday,0,0,2025-06-30,556.25,391.6,0,119.89285714285714,423.13892857142855,119.89285714285714,423.13892857142855
2025-07-02,S001,Seattle,suburban,61.6,cold_beverage,86,6.25,6.25,1.85,0.0,67.9,0.04,Wednesday,0,0,2025-06-30,537.5,378.4,0,119.17857142857143,422.4485714285714,119.17857142857143,422.4485714285714
2025-07-03,S001,Seattle,suburban,61.6,cold_beverage,120,5.62,6.25,1.85,0.1,67.5,0.0,Thursday,0,0,2025-06-30,674.4,452.4,1,119.96428571428571,425.9057142857143,119.96428571428571,425.9057142857143
2025-07-04,S001,Seattle,suburban,61.6,cold_beverage,63,6.25,6.25,1.85,0.0,83.0,0.0,Friday,0,1,2025-06-30,393.75,277.2,0,120.78571428571429,426.82,120.78571428571429,426.82
2025-07-05,S001,Seattle,suburban,61.6,cold_beverage,90,6.25,6.25,1.85,0.0,65.8,0.034,Saturday,1,0,2025-06-30,562.5,396.0,0,119.28571428571429,420.21999999999997,119.28571428571429,420.21999999999997
2025-07-06,S001,Seattle,suburban,61.6,cold_beverage,97,6.25,6.25,1.85,0.0,73.0,0.0,Sunday,1,0,2025-06-30,606.25,426.8,0,119.17857142857143,419.7485714285714,119.17857142857143,419.7485714285714
2025-07-07,S001,Seattle,suburban,61.6,cold_beverage,81,6.25,6.25,1.85,0.0,81.5,0.0,Monday,0,0,2025-07-07,506.25,356.4,0,119.78571428571429,422.42,119.78571428571429,422.42
2025-07-08,S001,Seattle,suburban,61.6,cold_beverage,79,6.25,6.25,1.85,0.0,63.7,0.0,Tuesday,0,0,2025-07-07,493.75,347.6,0,118.21428571428571,419.70214285714286,118.21428571428571,419.70214285714286
2025-07-09,S001,Seattle,suburban,61.6,cold_beverage,77,6.25,6.25,1.85,0.0,68.1,0.042,Wednesday,0,0,2025-07-07,481.25,338.8,0,117.85714285714286,418.1307142857143,117.85714285714286,418.1307142857143
2025-07-10,S001,Seattle,suburban,61.6,cold_beverage,97,5.62,6.25,1.85,0.1,75.6,0.0,Thursday,0,0,2025-07-07,545.14,365.69,1,117.10714285714286,417.0357142857143,117.10714285714286,417.0357142857143
2025-07-11,S001,Seattle,suburban,61.6,cold_beverage,104,6.25,6.25,1.85,0.0,72.1,0.048,Friday,0,0,2025-07-07,650.0,457.6,0,117.85714285714286,418.1532142857142,117.85714285714286,418.1532142857142
2025-07-12,S001,Seattle,suburban,61.6,cold_beverage,105,6.25,6.25,1.85,0.0,76.0,0.13,Saturday,1,0,2025-07-07,656.25,462.0,0,118.89285714285714,422.7103571428571,118.89285714285714,422.7103571428571
2025-07-13,S001,Seattle,suburban,61.6,cold_beverage,106,6.25,6.25,1.85,0.0,78.8,0.0,Sunday,1,0,2025-07-07,662.5,466.4,0,119.42857142857143,425.0675,119.42857142857143,425.0675
2025-07-14,S001,Seattle,suburban,61.6,cold_beverage,105,6.25,6.25,1.85,0.0,77.0,0.003,Monday,0,0,2025-07-14,656.25,462.0,0,119.07142857142857,423.4960714285714,119.07142857142857,423.4960714285714
2025-07-15,S001,Seattle,suburban,61.6,cold_beverage,87,6.25,6.25,1.85,0.0,69.8,0.01,Tuesday,0,0,2025-07-14,543.75,382.8,0,117.78571428571429,424.13357142857143,117.78571428571429,424.13357142857143
2025-07-16,S001,Seattle,suburban,61.6,cold_beverage,84,6.25,6.25,1.85,0.0,72.0,0.016,Wednesday,0,0,2025-07-14,525.0,369.6,0,114.57142857142857,417.8925,114.57142857142857,417.8925
2025-07-17,S001,Seattle,suburban,61.6,cold_beverage,82,6.25,6.25,1.85,0.0,75.6,0.26,Thursday,0,0,2025-07-14,512.5,360.8,0,113.21428571428571,417.3675,113.21428571428571,417.3675
2025-07-18,S001,Seattle,suburban,61.6,cold_beverage,98,6.25,6.25,1.85,0.0,78.0,0.0,Friday,0,0,2025-07-14,612.5,431.2,0,111.57142857142857,415.8532142857143,111.57142857142857,415.8532142857143
2025-07-19,S001,Seattle,suburban,61.6,cold_beverage,107,5.31,6.25,1.85,0.15,61.9,0.0,Saturday,1,0,2025-07-14,568.17,370.22,1,110.10714285714286,415.61571428571426,110.10714285714286,415.61571428571426
2025-07-20,S001,Seattle,suburban,61.6,cold_beverage,93,6.25,6.25,1.85,0.0,69.9,0.0,Sunday,1,0,2025-07-14,581.25,409.2,0,107.64285714285714,409.03785714285715,107.64285714285714,409.03785714285715
2025-07-21,S001,Seattle,suburban,61.6,cold_beverage,89,6.25,6.25,1.85,0.0,72.9,0.0,Monday,0,0,2025-07-21,556.25,391.6,0,106.14285714285714,408.46464285714285,106.14285714285714,408.46464285714285
2025-07-22,S001,Seattle,suburban,61.6,cold_beverage,84,6.25,6.25,1.85,0.0,74.5,0.102,Tuesday,0,0,2025-07-21,525.0,369.6,0,104.82142857142857,408.27535714285716,104.82142857142857,408.27535714285716
2025-07-23,S001,Seattle,suburban,61.6,cold_beverage,91,6.25,6.25,1.85,0.0,76.2,0.0,Wednesday,0,0,2025-07-21,568.75,400.4,0,103.57142857142857,408.08785714285716,103.57142857142857,408.08785714285716
2025-07-24,S001,Seattle,suburban,61.6,cold_beverage,89,6.25,6.25,1.85,0.0,74.5,0.0,Thursday,0,0,2025-07-21,556.25,391.6,0,102.10714285714286,407.53785714285715,102.10714285714286,407.53785714285715
2025-07-25,S001,Seattle,suburban,61.6,cold_beverage,73,6.25,6.25,1.85,0.0,77.4,0.0,Friday,0,0,2025-07-21,456.25,321.2,0,100.32142857142857,405.8860714285714,100.32142857142857,405.8860714285714
2025-07-26,S001,Seattle,suburban,61.6,cold_beverage,79,6.25,6.25,1.85,0.0,62.2,0.0,Saturday,1,0,2025-07-21,493.75,347.6,0,98.10714285714286,402.17,98.10714285714286,402.17
2025-07-27,S001,Seattle,suburban,61.6,cold_beverage,93,6.25,6.25,1.85,0.0,74.8,0.048,Sunday,1,0,2025-07-21,581.25,409.2,0,94.96428571428571,395.7967857142857,94.96428571428571,395.7967857142857
2025-07-28,S001,Seattle,suburban,61.6,cold_beverage,63,6.25,6.25,1.85,0.0,74.0,0.046,Monday,0,0,2025-07-28,393.75,277.2,0,91.32142857142857,388.47357142857146,91.32142857142857,388.47357142857146
2025-07-29,S001,Seattle,suburban,61.6,cold_beverage,79,6.25,6.25,1.85,0.0,68.5,0.0,Tuesday,0,0,2025-07-28,493.75,347.6,0,89.67857142857143,386.11107142857145,89.67857142857143,386.11107142857145
2025-07-30,S001,Seattle,suburban,61.6,cold_beverage,104,6.25,6.25,1.85,0.0,81.6,0.171,Wednesday,0,0,2025-07-28,650.0,457.6,0,89.32142857142857,384.5396428571429,89.32142857142857,384.5396428571429
2025-07-31,S001,Seattle,suburban,61.6,cold_beverage,98,6.25,6.25,1.85,0.0,79.0,0.305,Thursday,0,0,2025-07-28,612.5,431.2,0,89.96428571428571,387.36821428571426,89.96428571428571,387.36821428571426
2025-08-01,S001,Seattle,suburban,61.6,cold_beverage,70,6.25,6.25,1.85,0.0,67.7,0.0,Friday,0,0,2025-07-28,437.5,308.0,0,89.17857142857143,386.61107142857145,89.17857142857143,386.61107142857145
2025-08-02,S001,Seattle,suburban,61.6,cold_beverage,100,6.25,6.25,1.85,0.0,75.5,0.012,Saturday,1,0,2025-07-28,625.0,440.0,0,89.42857142857143,387.7110714285714,89.42857142857143,387.7110714285714
2025-08-03,S001,Seattle,suburban,61.6,cold_beverage,89,6.25,6.25,1.85,0.0,70.7,0.181,Sunday,1,0,2025-07-28,556.25,391.6,0,89.78571428571429,389.28249999999997,89.78571428571429,389.28249999999997
2025-08-04,S001,Seattle,suburban,61.6,cold_beverage,68,6.25,6.25,1.85,0.0,69.0,0.0,Monday,0,0,2025-08-04,425.0,299.2,0,89.5,388.02535714285716,89.5,388.02535714285716
2025-08-05,S001,Seattle,suburban,61.6,cold_beverage,88,6.25,6.25,1.85,0.0,77.8,0.0,Tuesday,0,0,2025-08-04,550.0,387.2,0,89.03571428571429,385.9825,89.03571428571429,385.9825
2025-08-06,S001,Seattle,suburban,61.6,cold_beverage,81,6.25,6.25,1.85,0.0,78.8,0.0,Wednesday,0,0,2025-08-04,506.25,356.4,0,89.35714285714286,387.3967857142857,89.35714285714286,387.3967857142857
2025-08-07,S001,Seattle,suburban,61.6,cold_beverage,82,6.25,6.25,1.85,0.0,73.5,0.036,Thursday,0,0,2025-08-04,512.5,360.8,0,89.5,388.02535714285716,89.5,388.02535714285716
2025-08-08,S001,Seattle,suburban,61.6,cold_beverage,87,6.25,6.25,1.85,0.0,78.4,0.063,Friday,0,0,2025-08-04,543.75,382.8,0,88.96428571428571,387.8507142857143,88.96428571428571,387.8507142857143
2025-08-09,S001,Seattle,suburban,61.6,cold_beverage,83,6.25,6.25,1.85,0.0,67.7,0.007,Saturday,1,0,2025-08-04,518.75,365.2,0,88.35714285714286,385.17928571428575,88.35714285714286,385.17928571428575
2025-08-10,S001,Seattle,suburban,61.6,cold_beverage,141,5.0,6.25,1.85,0.2,67.8,0.107,Sunday,1,0,2025-08-04,705.0,444.15,1,87.57142857142857,381.72214285714284,87.57142857142857,381.72214285714284
2025-08-11,S001,Seattle,suburban,61.6,cold_beverage,77,6.25,6.25,1.85,0.0,62.8,0.037,Monday,0,0,2025-08-11,481.25,338.8,0,88.82142857142857,380.92749999999995,88.82142857142857,380.92749999999995
2025-08-12,S001,Seattle,suburban,61.6,cold_beverage,88,6.25,6.25,1.85,0.0,79.4,0.0,Tuesday,0,0,2025-08-11,550.0,387.2,0,87.82142857142857,376.52750000000003,87.82142857142857,376.52750000000003
2025-08-13,S001,Seattle,suburban,61.6,cold_beverage,84,6.25,6.25,1.85,0.0,67.3,0.107,Wednesday,0,0,2025-08-11,525.0,369.6,0,87.85714285714286,376.6846428571429,87.85714285714286,376.6846428571429
2025-08-14,S001,Seattle,suburban,61.6,cold_beverage,55,6.25,6.25,1.85,0.0,67.9,0.0,Thursday,0,0,2025-08-11,343.75,242.0,0,87.85714285714286,376.6846428571429,87.85714285714286,376.6846428571429
2025-08-15,S001,Seattle,suburban,61.6,cold_beverage,75,6.25,6.25,1.85,0.0,67.3,0.0,Friday,0,0,2025-08-11,468.75,330.0,0,86.89285714285714,372.44178571428574,86.89285714285714,372.44178571428574
2025-08-16,S001,Seattle,suburban,61.6,cold_beverage,113,5.31,6.25,1.85,0.15,69.2,0.007,Saturday,1,0,2025-08-11,600.03,390.98,1,86.07142857142857,368.8275,86.07142857142857,368.8275
2025-08-17,S001,Seattle,suburban,61.6,cold_beverage,93,6.25,6.25,1.85,0.0,67.1,0.0,Sunday,1,0,2025-08-11,581.25,409.2,0,86.28571428571429,369.56892857142856,86.28571428571429,369.56892857142856
2025-08-18,S001,Seattle,suburban,61.6,cold_beverage,77,6.25,6.25,1.85,0.0,77.9,0.0,Monday,0,0,2025-08-18,481.25,338.8,0,86.28571428571429,369.56892857142856,86.28571428571429,369.56892857142856
2025-08-19,S001,Seattle,suburban,61.6,cold_beverage,76,6.25,6.25,1.85,0.0,69.7,0.0,Tuesday,0,0,2025-08-18,475.0,334.4,0,85.85714285714286,367.68321428571426,85.85714285714286,367.68321428571426
2025-08-20,S001,Seattle,suburban,61.6,cold_beverage,91,5.62,6.25,1.85,0.1,59.6,0.0,Wednesday,0,0,2025-08-18,511.42,343.07,1,85.57142857142857,366.42607142857145,85.57142857142857,366.42607142857145
2025-08-21,S001,Seattle,suburban,61.6,cold_beverage,76,6.25,6.25,1.85,0.0,63.1,0.231,Thursday,0,0,2025-08-18,475.0,334.4,0,85.57142857142857,364.37857142857143,85.57142857142857,364.37857142857143
2025-08-22,S001,Seattle,suburban,61.6,cold_beverage,69,6.25,6.25,1.85,0.0,67.4,0.0,Friday,0,0,2025-08-18,431.25,303.6,0,85.10714285714286,362.3357142857143,85.10714285714286,362.3357142857143
2025-08-23,S001,Seattle,suburban,61.6,cold_beverage,81,6.25,6.25,1.85,0.0,61.5,0.051,Saturday,1,0,2025-08-18,506.25,356.4,0,84.96428571428571,361.70714285714286,84.96428571428571,361.70714285714286
2025-08-24,S001,Seattle,suburban,61.6,cold_beverage,94,6.25,6.25,1.85,0.0,68.7,0.027,Sunday,1,0,2025-08-18,587.5,413.6,0,85.03571428571429,362.0214285714286,85.03571428571429,362.0214285714286
2025-08-25,S001,Seattle,suburban,61.6,cold_beverage,116,6.25,6.25,1.85,0.0,79.5,0.061,Monday,0,0,2025-08-25,725.0,510.4,0,85.07142857142857,362.17857142857144,85.07142857142857,362.17857142857144
2025-08-26,S001,Seattle,suburban,61.6,cold_beverage,104,6.25,6.25,1.85,0.0,74.5,0.21,Tuesday,0,0,2025-08-25,650.0,457.6,0,86.96428571428571,370.50714285714287,86.96428571428571,370.50714285714287
