date,store_id,category,units_sold,price,base_price,unit_cost,discount_pct,temperature_f,precipitation_in
2025-03-10,S001,whole_bean,16,14.95,14.95,6.25,0.0,46.5,0.0
2025-03-11,S001,espresso,77,5.75,5.75,1.65,0.0,49.4,0.09
2025-03-11,S001,cold_beverage,78,6.25,6.25,1.85,0.0,49.4,0.09
2025-03-11,S001,tea,23,4.95,4.95,1.25,0.0,49.4,0.09
2025-03-11,S001,food,41,7.25,7.25,3.45,0.0,49.4,0.09
2025-03-11,S001,whole_bean,17,14.95,14.95,6.25,0.0,49.4,0.09
2025-03-12,S001,espresso,76,5.75,5.75,1.65,0.0,50.1,0.0
2025-03-12,S001,cold_beverage,67,6.25,6.25,1.85,0.0,50.1,0.0
2025-03-12,S001,tea,37,4.95,4.95,1.25,0.0,50.1,0.0
2025-03-12,S001,food,38,7.25,7.25,3.45,0.0,50.1,0.0
2025-03-12,S001,whole_bean,10,14.95,14.95,6.25,0.0,50.1,0.0
2025-03-13,S001,espresso,66,5.75,5.75,1.65,0.0,35.6,0.007
2025-03-13,S001,cold_beverage,34,6.25,6.25,1.85,0.0,35.6,0.007
2025-03-13,S001,tea,40,4.95,4.95,1.25,0.0,35.6,0.007
2025-03-13,S001,food,46,7.25,7.25,3.45,0.0,35.6,0.007
2025-03-13,S001,whole_bean,16,12.71,14.95,6.25,0.15,35.6,0.007
2025-03-14,S001,espresso,89,5.75,5.75,1.65,0.0,44.1,0.042
2025-03-14,S001,cold_beverage,41,6.25,6.25,1.85,0.0,44.1,0.042
2025-03-14,S001,tea,37,4.46,4.95,1.25,0.1,44.1,0.042
2025-03-14,S001,food,35,7.25,7.25,3.45,0.0,44.1,0.042
2025-03-14,S001,whole_bean,15,14.95,14.95,6.25,0.0,44.1,0.042
2025-03-15,S001,espresso,80,5.75,5.75,1.65,0.0,52.8,0.0
2025-03-15,S001,cold_beverage,67,6.25,6.25,1.85,0.0,52.8,0.0
2025-03-15,S001,tea,43,4.95,4.95,1.25,0.0,52.8,0.0
2025-03-15,S001,food,42,7.25,7.25,3.45,0.0,52.8,0.0
2025-03-15,S001,whole_bean,18,14.95,14.95,6.25,0.0,52.8,0.0
2025-03-16,S001,espresso,85,5.75,5.75,1.65,0.0,44.4,0.0
2025-03-16,S001,cold_beverage,73,5.62,6.25,1.85,0.1,44.4,0.0
2025-03-16,S001,tea,47,4.95,4.95,1.25,0.0,44.4,0.0
2025-03-16,S001,food,38,7.25,7.25,3.45,0.0,44.4,0.0
2025-03-16,S001,whole_bean,8,14.95,14.95,6.25,0.0,44.4,0.0
2025-03-17,S001,espresso,72,5.75,5.75,1.65,0.0,40.2,0.0
2025-03-17,S001,cold_beverage,43,6.25,6.25,1.85,0.0,40.2,0.0
2025-03-17,S001,tea,40,4.95,4.95,1.25,0.0,40.2,0.0
2025-03-17,S001,food,40,7.25,7.25,3.45,0.0,40.2,0.0
2025-03-17,S001,whole_bean,15,13.46,14.95,6.25,0.1,40.2,0.0
2025-03-18,S001,espresso,81,5.75,5.75,1.65,0.0,42.0,0.011
2025-03-18,S001,cold_beverage,59,5.62,6.25,1.85,0.1,42.0,0.011
2025-03-18,S001,tea,32,4.95,4.95,1.25,0.0,42.0,0.011
2025-03-18,S001,food,50,7.25,7.25,3.45,0.0,42.0,0.011
2025-03-18,S001,whole_bean,17,14.95,14.95,6.25,0.0,42.0,0.011
2025-03-19,S001,espresso,80,5.75,5.75,1.65,0.0,37.0,0.0
2025-03-19,S001,cold_beverage,53,6.25,6.25,1.85,0.0,37.0,0.0
2025-03-19,S001,tea,42,4.95,4.95,1.25,0.0,37.0,0.0
2025-03-19,S001,food,45,7.25,7.25,3.45,0.0,37.0,0.0
2025-03-19,S001,whole_bean,15,14.95,14.95,6.25,0.0,37.0,0.0
2025-03-20,S001,espresso,66,5.75,5.75,1.65,0.0,39.5,0.0
2025-03-20,S001,cold_beverage,43,6.25,6.25,1.85,0.0,39.5,0.0
2025-03-20,S001,tea,46,4.95,4.95,1.25,0.0,39.5,0.0
2025-03-20,S001,food,34,7.25,7.25,3.45,0.0,39.5,0.0
2025-03-20,S001,whole_bean,9,14.95,14.95,6.25,0.0,39.5,0.0
2025-03-21,S001,espresso,90,5.75,5.75,1.65,0.0,48.5,0.132
2025-03-21,S001,cold_beverage,60,6.25,6.25,1.85,0.0,48.5,0.132
2025-03-21,S001,tea,31,4.95,4.95,1.25,0.0,48.5,0.132
2025-03-21,S001,food,45,7.25,7.25,3.45,0.0,48.5,0.132
2025-03-21,S001,whole_bean,11,14.95,14.95,6.25,0.0,48.5,0.132
2025-03-22,S001,espresso,75,5.75,5.75,1.65,0.0,44.3,0.028
2025-03-22,S001,cold_beverage,65,6.25,6.25,1.85,0.0,44.3,0.028
2025-03-22,S001,tea,45,4.95,4.95,1.25,0.0,44.3,0.028
2025-03-22,S001,food,49,7.25,7.25,3.45,0.0,44.3,0.028
2025-03-22,S001,whole_bean,16,14.95,14.95,6.25,0.0,44.3,0.028
2025-03-23,S001,espresso,78,5.75,5.75,1.65,0.0,45.1,0.243
2025-03-23,S001,cold_beverage,61,6.25,6.25,1.85,0.0,45.1,0.243
2025-03-23,S001,tea,45,4.46,4.95,1.25,0.1,45.1,0.243
2025-03-23,S001,food,56,7.25,7.25,3.45,0.0,45.1,0.243
2025-03-23,S001,whole_bean,15,14.95,14.95,6.25,0.0,45.1,0.243
2025-03-24,S001,espresso,67,5.75,5.75,1.65,0.0,49.7,0.068
2025-03-24,S001,cold_beverage,59,6.25,6.25,1.85,0.0,49.7,0.068
2025-03-24,S001,tea,40,4.95,4.95,1.25,0.0,49.7,0.068
2025-03-24,S001,food,48,7.25,7.25,3.45,0.0,49.7,0.068
2025-03-24,S001,whole_bean,17,14.95,14.95,6.25,0.0,49.7,0.068
2025-03-25,S001,espresso,76,5.75,5.75,1.65,0.0,49.0,0.0
2025-03-25,S001,cold_beverage,59,5.31,6.25,1.85,0.15,49.0,0.0
2025-03-25,S001,tea,30,4.95,4.95,1.25,0.0,49.0,0.0
2025-03-25,S001,food,46,7.25,7.25,3.45,0.0,49.0,0.0
2025-03-25,S001,whole_bean,18,14.95,14.95,6.25,0.0,49.0,0.0
2025-03-26,S001,espresso,107,4.89,5.75,1.65,0.15,57.6,0.052
2025-03-26,S001,cold_beverage,90,5.62,6.25,1.85,0.1,57.6,0.052
2025-03-26,S001,tea,44,4.95,4.95,1.25,0.0,57.6,0.052
2025-03-26,S001,food,50,7.25,7.25,3.45,0.0,57.6,0.052
2025-03-26,S001,whole_bean,11,14.95,14.95,6.25,0.0,57.6,0.052
2025-03-27,S001,espresso,80,5.75,5.75,1.65,0.0,40.1,0.0
2025-03-27,S001,cold_beverage,41,6.25,6.25,1.85,0.0,40.1,0.0
2025-03-27,S001,tea,40,4.95,4.95,1.25,0.0,40.1,0.0
2025-03-27,S001,food,43,7.25,7.25,3.45,0.0,40.1,0.0
2025-03-27,S001,whole_bean,8,14.95,14.95,6.25,0.0,40.1,0.0
2025-03-28,S001,espresso,60,5.75,5.75,1.65,0.0,59.7,0.0
2025-03-28,S001,cold_beverage,68,6.25,6.25,1.85,0.0,59.7,0.0
2025-03-28,S001,tea,26,4.95,4.95,1.25,0.0,59.7,0.0
2025-03-28,S001,food,43,7.25,7.25,3.45,0.0,59.7,0.0
2025-03-28,S001,whole_bean,27,12.71,14.95,6.25,0.15,59.7,0.0
2025-03-29,S001,espresso,83,5.75,5.75,1.65,0.0,41.1,0.007
2025-03-29,S001,cold_beverage,51,6.25,6.25,1.85,0.0,41.1,0.007
2025-03-29,S001,tea,39,4.95,4.95,1.25,0.0,41.1,0.007
2025-03-29,S001,food,51,7.25,7.25,3.45,0.0,41.1,0.007
2025-03-29,S001,whole_bean,20,13.46,14.95,6.25,0.1,41.1,0.007
2025-03-30,S001,espresso,88,5.75,5.75,1.65,0.0,52.6,0.075
2025-03-30,S001,cold_beverage,78,6.25,6.25,1.85,0.0,52.6,0.075
2025-03-30,S001,tea,36,4.95,4.95,1.25,0.0,52.6,0.075
2025-03-30,S001,food,50,7.25,7.25,3.45,0.0,52.6,0.075
2025-03-30,S001,whole_bean,14,14.95,14.95,6.25,0.0,52.6,0.075
2025-03-31,S001,espresso,64,5.75,5.75,1.65,0.0,57.1,0.0
2025-03-31,S001,cold_beverage,72,6.25,6.25,1.85,0.0,57.1,0.0
2025-03-31,S001,tea,24,4.95,4.95,1.25,0.0,57.1,0.0
2025-03-31,S001,food,40,7.25,7.25,3.45,0.0,57.1,0.0
2025-03-31,S001,whole_bean,11,14.95,14.95,6.25,0.0,57.1,0.0
2025-04-01,S001,espresso,72,5.75,5.75,1.65,0.0,55.8,0.052
2025-04-01,S001,cold_beverage,72,6.25,6.25,1.85,0.0,55.8,0.052
2025-04-01,S001,tea,21,4.95,4.95,1.25,0.0,55.8,0.052
2025-04-01,S001,food,36,7.25,7.25,3.45,0.0,55.8,0.052
2025-04-01,S001,whole_bean,9,14.95,14.95,6.25,0.0,55.8,0.052
2025-04-02,S001,espresso,80,5.75,5.75,1.65,0.0,53.2,0.14
2025-04-02,S001,cold_beverage,59,6.25,6.25,1.85,0.0,53.2,0.14
2025-04-02,S001,tea,35,4.95,4.95,1.25,0.0,53.2,0.14
2025-04-02,S001,food,51,6.53,7.25,3.45,0.1,53.2,0.14
2025-04-02,S001,whole_bean,10,14.95,14.95,6.25,0.0,53.2,0.14
2025-04-03,S001,espresso,72,5.75,5.75,1.65,0.0,54.0,0.027
2025-04-03,S001,cold_beverage,78,6.25,6.25,1.85,0.0,54.0,0.027
2025-04-03,S001,tea,34,4.95,4.95,1.25,0.0,54.0,0.027
2025-04-03,S001,food,40,7.25,7.25,3.45,0.0,54.0,0.027
2025-04-03,S001,whole_bean,8,14.95,14.95,6.25,0.0,54.0,0.027
2025-04-04,S001,espresso,71,5.75,5.75,1.65,0.0,50.0,0.048
2025-04-04,S001,cold_beverage,63,6.25,6.25,1.85,0.0,50.0,0.048
2025-04-04,S001,tea,22,4.95,4.95,1.25,0.0,50.0,0.048
2025-04-04,S001,food,50,7.25,7.25,3.45,0.0,50.0,0.048
2025-04-04,S001,whole_bean,14,14.95,14.95,6.25,0.0,50.0,0.048
2025-04-05,S001,espresso,96,5.75,5.75,1.65,0.0,44.0,0.074
2025-04-05,S001,cold_beverage,68,6.25,6.25,1.85,0.0,44.0,0.074
2025-04-05,S001,tea,40,4.95,4.95,1.25,0.0,44.0,0.074
2025-04-05,S001,food,49,7.25,7.25,3.45,0.0,44.0,0.074
2025-04-05,S001,whole_bean,17,14.95,14.95,6.25,0.0,44.0,0.074
2025-04-06,S001,espresso,91,5.75,5.75,1.65,0.0,53.7,0.0
2025-04-06,S001,cold_beverage,92,6.25,6.25,1.85,0.0,53.7,0.0
2025-04-06,S001,tea,36,4.46,4.95,1.25,0.1,53.7,0.0
2025-04-06,S001,food,34,7.25,7.25,3.45,0.0,53.7,0.0
2025-04-06,S001,whole_bean,19,14.95,14.95,6.25,0.0,53.7,0.0
2025-04-07,S001,espresso,75,5.75,5.75,1.65,0.0,46.3,0.0
2025-04-07,S001,cold_beverage,49,6.25,6.25,1.85,0.0,46.3,0.0
2025-04-07,S001,tea,34,4.95,4.95,1.25,0.0,46.3,0.0
2025-04-07,S001,food,40,7.25,7.25,3.45,0.0,46.3,0.0
2025-04-07,S001,whole_bean,8,14.95,14.95,6.25,0.0,46.3,0.0
2025-04-08,S001,espresso,61,5.75,5.75,1.65,0.0,60.7,0.322
2025-04-08,S001,cold_beverage,64,6.25,6.25,1.85,0.0,60.7,0.322
2025-04-08,S001,tea,27,4.95,4.95,1.25,0.0,60.7,0.322
2025-04-08,S001,food,34,7.25,7.25,3.45,0.0,60.7,0.322
2025-04-08,S001,whole_bean,12,14.95,14.95,6.25,0.0,60.7,0.322
2025-04-09,S001,espresso,65,5.75,5.75,1.65,0.0,57.4,0.226
2025-04-09,S001,cold_beverage,62,6.25,6.25,1.85,0.0,57.4,0.226
2025-04-09,S001,tea,25,4.95,4.95,1.25,0.0,57.4,0.226
2025-04-09,S001,food,35,7.25,7.25,3.45,0.0,57.4,0.226
2025-04-09,S001,whole_bean,4,14.95,14.95,6.25,0.0,57.4,0.226
2025-04-10,S001,espresso,69,5.75,5.75,1.65,0.0,66.8,0.0
2025-04-10,S001,cold_beverage,94,6.25,6.25,1.85,0.0,66.8,0.0
2025-04-10,S001,tea,28,4.95,4.95,1.25,0.0,66.8,0.0
2025-04-10,S001,food,39,7.25,7.25,3.45,0.0,66.8,0.0
2025-04-10,S001,whole_bean,11,14.95,14.95,6.25,0.0,66.8,0.0
2025-04-11,S001,espresso,59,5.75,5.75,1.65,0.0,54.3,0.0
2025-04-11,S001,cold_beverage,58,6.25,6.25,1.85,0.0,54.3,0.0
2025-04-11,S001,tea,31,4.95,4.95,1.25,0.0,54.3,0.0
2025-04-11,S001,food,34,7.25,7.25,3.45,0.0,54.3,0.0
2025-04-11,S001,whole_bean,13,14.95,14.95,6.25,0.0,54.3,0.0
2025-04-12,S001,espresso,97,5.17,5.75,1.65,0.1,50.3,0.027
2025-04-12,S001,cold_beverage,71,6.25,6.25,1.85,0.0,50.3,0.027
2025-04-12,S001,tea,24,4.95,4.95,1.25,0.0,50.3,0.027
2025-04-12,S001,food,47,7.25,7.25,3.45,0.0,50.3,0.027
2025-04-12,S001,whole_bean,16,14.95,14.95,6.25,0.0,50.3,0.027
2025-04-13,S001,espresso,97,5.75,5.75,1.65,0.0,63.3,0.0
2025-04-13,S001,cold_beverage,69,6.25,6.25,1.85,0.0,63.3,0.0
2025-04-13,S001,tea,36,4.95,4.95,1.25,0.0,63.3,0.0
2025-04-13,S001,food,55,7.25,7.25,3.45,0.0,63.3,0.0
2025-04-13,S001,whole_bean,9,14.95,14.95,6.25,0.0,63.3,0.0
2025-04-14,S001,espresso,115,4.89,5.75,1.65,0.15,52.0,0.0
2025-04-14,S001,cold_beverage,75,6.25,6.25,1.85,0.0,52.0,0.0
2025-04-14,S001,tea,29,4.95,4.95,1.25,0.0,52.0,0.0
2025-04-14,S001,food,40,7.25,7.25,3.45,0.0,52.0,0.0
2025-04-14,S001,whole_bean,15,14.95,14.95,6.25,0.0,52.0,0.0
2025-04-15,S001,espresso,100,5.17,5.75,1.65,0.1,51.3,0.0
2025-04-15,S001,cold_beverage,66,5.62,6.25,1.85,0.1,51.3,0.0
2025-04-15,S001,tea,34,4.95,4.95,1.25,0.0,51.3,0.0
2025-04-15,S001,food,47,7.25,7.25,3.45,0.0,51.3,0.0
2025-04-15,S001,whole_bean,10,14.95,14.95,6.25,0.0,51.3,0.0
2025-04-16,S001,espresso,92,5.17,5.75,1.65,0.1,58.4,0.0
2025-04-16,S001,cold_beverage,68,6.25,6.25,1.85,0.0,58.4,0.0
2025-04-16,S001,tea,26,4.95,4.95,1.25,0.0,58.4,0.0
2025-04-16,S001,food,41,7.25,7.25,3.45,0.0,58.4,0.0
2025-04-16,S001,whole_bean,8,14.95,14.95,6.25,0.0,58.4,0.0
2025-04-17,S001,espresso,72,5.75,5.75,1.65,0.0,49.8,0.0
2025-04-17,S001,cold_beverage,46,6.25,6.25,1.85,0.0,49.8,0.0
2025-04-17,S001,tea,30,4.95,4.95,1.25,0.0,49.8,0.0
2025-04-17,S001,food,54,7.25,7.25,3.45,0.0,49.8,0.0
2025-04-17,S001,whole_bean,9,14.95,14.95,6.25,0.0,49.8,0.0
2025-04-18,S001,espresso,74,5.75,5.75,1.65,0.0,57.1,0.003
2025-04-18,S001,cold_beverage,62,6.25,6.25,1.85,0.0,57.1,0.003
2025-04-18,S001,tea,31,4.95,4.95,1.25,0.0,57.1,0.003
2025-04-18,S001,food,41,7.25,7.25,3.45,0.0,57.1,0.003
2025-04-18,S001,whole_bean,14,14.95,14.95,6.25,0.0,57.1,0.003
2025-04-19,S001,espresso,75,5.75,5.75,1.65,0.0,50.4,0.0
2025-04-19,S001,cold_beverage,69,6.25,6.25,1.85,0.0,50.4,0.0
2025-04-19,S001,tea,49,4.95,4.95,1.25,0.0,50.4,0.0
2025-04-19,S001,food,53,6.16,7.25,3.45,0.15,50.4,0.0
2025-04-19,S001,whole_bean,12,14.95,14.95,6.25,0.0,50.4,0.0
2025-04-20,S001,espresso,78,5.75,5.75,1.65,0.0,65.9,0.0
2025-04-20,S001,cold_beverage,73,6.25,6.25,1.85,0.0,65.9,0.0
2025-04-20,S001,tea,39,4.95,4.95,1.25,0.0,65.9,0.0
2025-04-20,S001,food,54,6.16,7.25,3.45,0.15,65.9,0.0
2025-04-20,S001,whole_bean,16,14.95,14.95,6.25,0.0,65.9,0.0
2025-04-21,S001,espresso,66,5.75,5.75,1.65,0.0,59.2,0.14
2025-04-21,S001,cold_beverage,59,6.25,6.25,1.85,0.0,59.2,0.14
2025-04-21,S001,tea,29,4.95,4.95,1.25,0.0,59.2,0.14
2025-04-21,S001,food,32,7.25,7.25,3.45,0.0,59.2,0.14
2025-04-21,S001,whole_bean,11,14.95,14.95,6.25,0.0,59.2,0.14
2025-04-22,S001,espresso,73,5.75,5.75,1.65,0.0,52.6,0.225
2025-04-22,S001,cold_beverage,47,6.25,6.25,1.85,0.0,52.6,0.225
2025-04-22,S001,tea,39,4.95,4.95,1.25,0.0,52.6,0.225
2025-04-22,S001,food,45,6.53,7.25,3.45,0.1,52.6,0.225
2025-04-22,S001,whole_bean,22,12.71,14.95,6.25,0.15,52.6,0.225
2025-04-23,S001,espresso,78,5.75,5.75,1.65,0.0,55.0,0.154
2025-04-23,S001,cold_beverage,67,6.25,6.25,1.85,0.0,55.0,0.154
2025-04-23,S001,tea,44,4.95,4.95,1.25,0.0,55.0,0.154
2025-04-23,S001,food,34,7.25,7.25,3.45,0.0,55.0,0.154
2025-04-23,S001,whole_bean,14,14.95,14.95,6.25,0.0,55.0,0.154
2025-04-24,S001,espresso,71,5.75,5.75,1.65,0.0,63.3,0.045
2025-04-24,S001,cold_beverage,76,6.25,6.25,1.85,0.0,63.3,0.045
2025-04-24,S001,tea,31,4.95,4.95,1.25,0.0,63.3,0.045
2025-04-24,S001,food,33,7.25,7.25,3.45,0.0,63.3,0.045
2025-04-24,S001,whole_bean,16,13.46,14.95,6.25,0.1,63.3,0.045
2025-04-25,S001,espresso,71,5.75,5.75,1.65,0.0,52.7,0.0
2025-04-25,S001,cold_beverage,78,5.31,6.25,1.85,0.15,52.7,0.0
2025-04-25,S001,tea,38,4.95,4.95,1.25,0.0,52.7,0.0
2025-04-25,S001,food,39,7.25,7.25,3.45,0.0,52.7,0.0
2025-04-25,S001,whole_bean,15,14.95,14.95,6.25,0.0,52.7,0.0
2025-04-26,S001,espresso,95,5.75,5.75,1.65,0.0,57.9,0.0
2025-04-26,S001,cold_beverage,78,6.25,6.25,1.85,0.0,57.9,0.0
2025-04-26,S001,tea,37,4.95,4.95,1.25,0.0,57.9,0.0
2025-04-26,S001,food,40,7.25,7.25,3.45,0.0,57.9,0.0
2025-04-26,S001,whole_bean,15,14.95,14.95,6.25,0.0,57.9,0.0
2025-04-27,S001,espresso,97,5.75,5.75,1.65,0.0,55.7,0.016
2025-04-27,S001,cold_beverage,88,6.25,6.25,1.85,0.0,55.7,0.016
2025-04-27,S001,tea,38,4.95,4.95,1.25,0.0,55.7,0.016
2025-04-27,S001,food,44,7.25,7.25,3.45,0.0,55.7,0.016
2025-04-27,S001,whole_bean,18,12.71,14.95,6.25,0.15,55.7,0.016
2025-04-28,S001,espresso,98,4.89,5.75,1.65,0.15,71.0,0.016
2025-04-28,S001,cold_beverage,122,5.31,6.25,1.85,0.15,71.0,0.016
2025-04-28,S001,tea,31,4.95,4.95,1.25,0.0,71.0,0.016
2025-04-28,S001,food,40,7.25,7.25,3.45,0.0,71.0,0.016
2025-04-28,S001,whole_bean,14,14.95,14.95,6.25,0.0,71.0,0.016
2025-04-29,S001,espresso,68,5.75,5.75,1.65,0.0,65.3,0.06
2025-04-29,S001,cold_beverage,75,6.25,6.25,1.85,0.0,65.3,0.06
2025-04-29,S001,tea,25,4.95,4.95,1.25,0.0,65.3,0.06
2025-04-29,S001,food,53,6.53,7.25,3.45,0.1,65.3,0.06
2025-04-29,S001,whole_bean,12,14.95,14.95,6.25,0.0,65.3,0.06
2025-04-30,S001,espresso,67,5.75,5.75,1.65,0.0,54.4,0.037
2025-04-30,S001,cold_beverage,58,6.25,6.25,1.85,0.0,54.4,0.037
2025-04-30,S001,tea,35,4.95,4.95,1.25,0.0,54.4,0.037
2025-04-30,S001,food,36,7.25,7.25,3.45,0.0,54.4,0.037
2025-04-30,S001,whole_bean,16,14.95,14.95,6.25,0.0,54.4,0.037
2025-05-01,S001,espresso,69,5.75,5.75,1.65,0.0,66.8,0.01
2025-05-01,S001,cold_beverage,79,6.25,6.25,1.85,0.0,66.8,0.01
2025-05-01,S001,tea,41,4.21,4.95,1.25,0.15,66.8,0.01
2025-05-01,S001,food,52,6.16,7.25,3.45,0.15,66.8,0.01
2025-05-01,S001,whole_bean,10,14.95,14.95,6.25,0.0,66.8,0.01
2025-05-02,S001,espresso,80,5.75,5.75,1.65,0.0,61.1,0.018
2025-05-02,S001,cold_beverage,84,6.25,6.25,1.85,0.0,61.1,0.018
2025-05-02,S001,tea,35,4.95,4.95,1.25,0.0,61.1,0.018
2025-05-02,S001,food,30,7.25,7.25,3.45,0.0,61.1,0.018
2025-05-02,S001,whole_bean,13,14.95,14.95,6.25,0.0,61.1,0.018
2025-05-03,S001,espresso,90,5.75,5.75,1.65,0.0,54.8,0.006
2025-05-03,S001,cold_beverage,71,6.25,6.25,1.85,0.0,54.8,0.006
2025-05-03,S001,tea,44,4.21,4.95,1.25,0.15,54.8,0.006
2025-05-03,S001,food,46,7.25,7.25,3.45,0.0,54.8,0.006
2025-05-03,S001,whole_bean,15,14.95,14.95,6.25,0.0,54.8,0.006
2025-05-04,S001,espresso,83,5.75,5.75,1.65,0.0,67.1,0.159
2025-05-04,S001,cold_beverage,70,6.25,6.25,1.85,0.0,67.1,0.159
2025-05-04,S001,tea,27,4.95,4.95,1.25,0.0,67.1,0.159
2025-05-04,S001,food,49,7.25,7.25,3.45,0.0,67.1,0.159
2025-05-04,S001,whole_bean,8,14.95,14.95,6.25,0.0,67.1,0.159
2025-05-05,S001,espresso,71,5.75,5.75,1.65,0.0,52.5,0.043
2025-05-05,S001,cold_beverage,60,6.25,6.25,1.85,0.0,52.5,0.043
2025-05-05,S001,tea,37,4.95,4.95,1.25,0.0,52.5,0.043
2025-05-05,S001,food,43,7.25,7.25,3.45,0.0,52.5,0.043
2025-05-05,S001,whole_bean,9,14.95,14.95,6.25,0.0,52.5,0.043
2025-05-06,S001,espresso,90,5.75,5.75,1.65,0.0,56.1,0.0
2025-05-06,S001,cold_beverage,63,6.25,6.25,1.85,0.0,56.1,0.0
2025-05-06,S001,tea,37,4.95,4.95,1.25,0.0,56.1,0.0
2025-05-06,S001,food,39,6.53,7.25,3.45,0.1,56.1,0.0
2025-05-06,S001,whole_bean,14,14.95,14.95,6.25,0.0,56.1,0.0
2025-05-07,S001,espresso,68,5.75,5.75,1.65,0.0,53.5,0.018
2025-05-07,S001,cold_beverage,52,6.25,6.25,1.85,0.0,53.5,0.018
2025-05-07,S001,tea,36,4.95,4.95,1.25,0.0,53.5,0.018
2025-05-07,S001,food,40,7.25,7.25,3.45,0.0,53.5,0.018
2025-05-07,S001,whole_bean,14,14.95,14.95,6.25,0.0,53.5,0.018
2025-05-08,S001,espresso,69,5.75,5.75,1.65,0.0,58.0,0.0
2025-05-08,S001,cold_beverage,111,5.0,6.25,1.85,0.2,58.0,0.0
2025-05-08,S001,tea,36,4.95,4.95,1.25,0.0,58.0,0.0
2025-05-08,S001,food,35,7.25,7.25,3.45,0.0,58.0,0.0
2025-05-08,S001,whole_bean,16,14.95,14.95,6.25,0.0,58.0,0.0
2025-05-09,S001,espresso,66,5.75,5.75,1.65,0.0,57.5,0.0
2025-05-09,S001,cold_beverage,81,6.25,6.25,1.85,0.0,57.5,0.0
2025-05-09,S001,tea,32,4.95,4.95,1.25,0.0,57.5,0.0
2025-05-09,S001,food,38,7.25,7.25,3.45,0.0,57.5,0.0
2025-05-09,S001,whole_bean,25,12.71,14.95,6.25,0.15,57.5,0.0
2025-05-10,S001,espresso,93,5.75,5.75,1.65,0.0,58.6,0.072
2025-05-10,S001,cold_beverage,85,6.25,6.25,1.85,0.0,58.6,0.072
2025-05-10,S001,tea,26,4.95,4.95,1.25,0.0,58.6,0.072
2025-05-10,S001,food,60,5.8,7.25,3.45,0.2,58.6,0.072
2025-05-10,S001,whole_bean,13,14.95,14.95,6.25,0.0,58.6,0.072
2025-05-11,S001,espresso,86,5.75,5.75,1.65,0.0,64.0,0.099
2025-05-11,S001,cold_beverage,90,6.25,6.25,1.85,0.0,64.0,0.099
2025-05-11,S001,tea,35,4.95,4.95,1.25,0.0,64.0,0.099
2025-05-11,S001,food,40,7.25,7.25,3.45,0.0,64.0,0.099
2025-05-11,S001,whole_bean,13,14.95,14.95,6.25,0.0,64.0,0.099
2025-05-12,S001,espresso,62,5.75,5.75,1.65,0.0,63.9,0.05
2025-05-12,S001,cold_beverage,94,5.62,6.25,1.85,0.1,63.9,0.05
2025-05-12,S001,tea,37,4.95,4.95,1.25,0.0,63.9,0.05
2025-05-12,S001,food,42,7.25,7.25,3.45,0.0,63.9,0.05
2025-05-12,S001,whole_bean,7,14.95,14.95,6.25,0.0,63.9,0.05
2025-05-13,S001,espresso,67,5.75,5.75,1.65,0.0,64.8,0.325
2025-05-13,S001,cold_beverage,98,5.62,6.25,1.85,0.1,64.8,0.325
2025-05-13,S001,tea,31,4.95,4.95,1.25,0.0,64.8,0.325
2025-05-13,S001,food,47,5.8,7.25,3.45,0.2,64.8,0.325
2025-05-13,S001,whole_bean,6,14.95,14.95,6.25,0.0,64.8,0.325
2025-05-14,S001,espresso,65,5.75,5.75,1.65,0.0,59.8,0.0
2025-05-14,S001,cold_beverage,72,6.25,6.25,1.85,0.0,59.8,0.0
2025-05-14,S001,tea,27,4.95,4.95,1.25,0.0,59.8,0.0
2025-05-14,S001,food,39,7.25,7.25,3.45,0.0,59.8,0.0
2025-05-14,S001,whole_bean,15,14.95,14.95,6.25,0.0,59.8,0.0
2025-05-15,S001,espresso,77,5.75,5.75,1.65,0.0,43.1,0.015
2025-05-15,S001,cold_beverage,52,6.25,6.25,1.85,0.0,43.1,0.015
2025-05-15,S001,tea,36,4.95,4.95,1.25,0.0,43.1,0.015
2025-05-15,S001,food,49,5.8,7.25,3.45,0.2,43.1,0.015
2025-05-15,S001,whole_bean,12,14.95,14.95,6.25,0.0,43.1,0.015
2025-05-16,S001,espresso,60,5.75,5.75,1.65,0.0,59.3,0.0
2025-05-16,S001,cold_beverage,64,6.25,6.25,1.85,0.0,59.3,0.0
2025-05-16,S001,tea,24,4.95,4.95,1.25,0.0,59.3,0.0
2025-05-16,S001,food,42,7.25,7.25,3.45,0.0,59.3,0.0
2025-05-16,S001,whole_bean,14,14.95,14.95,6.25,0.0,59.3,0.0
2025-05-17,S001,espresso,66,5.75,5.75,1.65,0.0,72.8,0.04
2025-05-17,S001,cold_beverage,114,6.25,6.25,1.85,0.0,72.8,0.04
2025-05-17,S001,tea,35,4.95,4.95,1.25,0.0,72.8,0.04
2025-05-17,S001,food,58,7.25,7.25,3.45,0.0,72.8,0.04
2025-05-17,S001,whole_bean,18,13.46,14.95,6.25,0.1,72.8,0.04
2025-05-18,S001,espresso,97,4.89,5.75,1.65,0.15,60.6,0.076
2025-05-18,S001,cold_beverage,83,6.25,6.25,1.85,0.0,60.6,0.076
2025-05-18,S001,tea,35,4.95,4.95,1.25,0.0,60.6,0.076
2025-05-18,S001,food,54,7.25,7.25,3.45,0.0,60.6,0.076
